value,?1,counter,?2,?3,ratio,?5,cdcl,adjacency,clause,decision,sat
1441324,,branch-misses:u,35523330,100.00,2.80,of all branches,false,list,watched_literals,random,true
864,,page-faults:u,35520344,100.00,,,false,list,watched_literals,random,true
1472886895,,instructions:u,237194722,100.00,,,false,list,watched_literals,random,false
568645232,,L1-dcache-loads:u,237194722,100.00,,,false,list,watched_literals,random,false
24906043,,L1-dcache-load-misses:u,237194722,100.00,4.38,of all L1-dcache accesses,false,list,watched_literals,random,false
350524781,,branches:u,237194722,100.00,,,false,list,watched_literals,random,false
10665763,,branch-misses:u,237194722,100.00,3.04,of all branches,false,list,watched_literals,random,false
1967,,page-faults:u,237192940,100.00,,,false,list,watched_literals,random,false
2054687651,,instructions:u,328243661,100.00,,,false,list,watched_literals,random,false
795706843,,L1-dcache-loads:u,328243661,100.00,,,false,list,watched_literals,random,false
34623262,,L1-dcache-load-misses:u,328243661,100.00,4.35,of all L1-dcache accesses,false,list,watched_literals,random,false
488080398,,branches:u,328243661,100.00,,,false,list,watched_literals,random,false
14800378,,branch-misses:u,328243661,100.00,3.03,of all branches,false,list,watched_literals,random,false
2255,,page-faults:u,328230310,100.00,,,false,list,watched_literals,random,false
1564824058,,instructions:u,248651234,100.00,,,false,list,watched_literals,random,false
604551292,,L1-dcache-loads:u,248651234,100.00,,,false,list,watched_literals,random,false
26454490,,L1-dcache-load-misses:u,248651234,100.00,4.38,of all L1-dcache accesses,false,list,watched_literals,random,false
372403319,,branches:u,248651234,100.00,,,false,list,watched_literals,random,false
11313750,,branch-misses:u,248651234,100.00,3.04,of all branches,false,list,watched_literals,random,false
2019,,page-faults:u,248644609,100.00,,,false,list,watched_literals,random,false
1671466641,,instructions:u,268398130,100.00,,,false,list,watched_literals,random,false
